datetime,username,content,Sentimen
2022-12-09 03:00:02+00:00,hariankompas,"perhelatan ktt g di bali turut mengantarkan aneka produk lokal ke pentas internasional mulai dari kerajinan tangan dengan sentuhan tradisi sampai karya inovasi berbasis teknologi

baca rangkaian tulisan geliatkota denpasar adadikompas",9
2022-12-23 04:40:16+00:00,dddarlinnn,setuju knp sih kita as local suka gamau beli hand craft mahal pdhl bikinnya tuh butuh effort waktu dan tenaga lbh dibanding sama brand yang besar apalagi udh manufaktur  gw seneng bgt beli kerajinan tangan kl pergi ke suatu daerah buat kenangan,0
2022-12-09 01:31:38+00:00,Armycology_Plb,"satgas pamtas rimalaysia yonif gardatama yudha terus tingkatkan perekonomian warga melalui hasil kerajinan tangan bagi warga desa jagoi babang kalimantan barat

 

ksad jenderal dudung abdurachman
angkatan darat di hati rakyat
tulus utamakan rakyat",9
2022-12-23 04:40:16+00:00,dddarlinnn,setuju knp sih kita as local suka gamau beli hand craft mahal pdhl bikinnya tuh butuh effort waktu dan tenaga lbh dibanding sama brand yang besar apalagi udh manufaktur  gw seneng bgt beli kerajinan tangan kl pergi ke suatu daerah buat kenangan,0
2022-12-08 23:39:32+00:00,meowarnai,folklore merupakan adat istiadat tradisional dan cerita rakyat yang diwariskan secara turun temurun dan tidak dibukukan folklore lisan  bahasa rakyat tekateki puisi cerita rakyat nyanyian rakyat folklore bukan lisan  arsitektur rakyat kerajinan tangan pakaian obat,9
2022-12-08 23:17:53+00:00,kuspinasti1701,"kerajinan tangan kreativitas adalah hal yang mahal untuk itu penting sekali anda asah kreatifitas untuk menciptakan berbagai hasil kerajinan tangan seperti tas jinjing dompet hiasan rumah dll
𝗔𝗱𝗮𝗪𝗶𝘀𝗵𝗔𝗱𝗮𝗞𝗮𝗺𝗶",9
2022-12-07 17:45:15+00:00,medanbarunews,kapolrestabes medan kapolsek medan baru melalui personil bhabinkamtibmas aipda feri manullang melaksanakan dds ke warga masyarakat jl gatot subroto kelurahan sei sikambingd bernama ibu siti pengusaha hasil kerajinan tangan dari rotan lanjut sampaikan pesan pesan kamtibmas,0
2022-12-07 11:13:06+00:00,lautandara,kalau aku lebih explore diri aja coba hal baru kek nulis gambar masak belajar bahasa berkebun buat kerajinan tangan atau coba design grafis pokoknya yg simple aja dulu deh kan skrg jaman udh canggih km bisa coba semua skill di yt tt ig dll,9
2022-12-07 02:14:43+00:00,Lapas_Parepare,selain itu juga berkenan meninjau kegiatan kerajinan tangan wbp perempuan yang memanfaatkan limbah kain dalam kunjungannya ibu kepala dinas perikanan perkebunan peternakan dan pertanian kota parepare memberikan apresiasi kepada kepala lapas iia parepare beserta jajarannya,9
2022-12-07 00:47:52+00:00,rripro2tpi,seorang pria asal medan bisa menghasilkan uang puluhan juta rupiah melalui kreatifitasnya dengan koran kalau teman pro  udah pernah bikin kerajinan tangan apa ajani dari barang bekas  proactivity,9
2022-12-06 11:32:31+00:00,IndonesiaGeneva,"bazaar dihadiri oleh kurang lebih  perwakilan tetap di jenewa yang menampilkan kerajinan tangan dan kuliner khas negara masingmasing kali ini stall indonesia mengambil tema ""enchanting wonder of east nusa tenggara"" dengan menampilkan kain tenun khas ntt",9
2022-12-06 07:33:41+00:00,LPKNSawahlunto,namun tidak menghentikan kreativitas mereka salah satunya dapat membuat kerajinan tangan yang memanfaatkan serbuk kayu untuk dijadikan karya seni seperti miniatur motor pada gambar postingan dibawah,9
2022-12-06 06:16:31+00:00,viraavy,uangnya dibagi ke bisnis invest sm sebagian ditabung hahaha bodoamat udh pensiun masi mau bisnis trs gw gabutnya yoga ngelukis bikin kerajinan tangan sama masak,9
2022-12-06 02:01:23+00:00,Konokui1,bila tongkat kayu ditancapkan jadi tanaman pengrajin kayu paham kayu ga hanya bagian bangunan ga perlu ekspor kayu gelondongan diolah bernilai seni jadi kerajinan salah satunya jam tangan tebu ga cuma air tebu atau gula bisa ekspor ethanol,9
2022-12-06 01:53:08+00:00,lapaskayuagung,"lapas perempuan palembang kemenkumham sumsel jumputan  merupakan kerajinan tangan yang dibuat dengan cara menjumput pungut dengan jari bagianbagian tertentu pada kain
    

harun sulianto
kumhamsumsel
harunsulianto",9
2022-12-06 01:19:34+00:00,hngjslskmn,sering wkwk makanya aku klo jajan dipikirin mateng dulu ini barang buat apaan kyak album biasanya buat nemenin aku kerja cd nya diputer di laptop mana album sebong biasanya ada bonus kerajinan tangan jadi alhamdulillah berguna dan belinya pun gak pernah lebih dari,0
2022-12-06 00:40:08+00:00,gayoarsinlove,"out of cerita cerpen puisi pantun poster video kegiatan footage timelapse reel logo patung kerajinan tangan lukisan dance cover lagu gerak dan lagu

the only one probably capable of doing is poster",9
2022-12-05 07:09:50+00:00,Lapas_Lahat,"lapas perempuan palembang kemenkumham sumsel jumputan  merupakan kerajinan tangan yang dibuat dengan cara menjumput pungut dengan jari bagianbagian tertentu pada kain
    

harun sulianto
kumhamsumsel
harunsulianto",9
2022-12-05 06:13:17+00:00,Cinta_42345,"kerajinan tangan khas kabupaten pesawaran yaitu kain sulam jelujur kembali mengharumkan nama bumi andan jejama di kancah internasional

""sulam jelujur saat ini sedang dipamerkan di dubai di bulan desember ini ada tiga kegiatan fashion yang dilangsungkan disana",9
2022-12-05 04:27:34+00:00,slowslowsky_,kek lihat gambaran diri ekwkwk hobi jahit suka gambarngelukis suka iseng² coba buat kerajinan tangan suka bantuin ibu bikin kue pesanan paling seneng diajak ke tempat pameran seni suka bgt baca buku dan bikin rak buku ala² perpustakaan mini,9
2022-04-20 21:36:48+00:00,Askrlfess,askrl first time jadi kameraman karena temen percaya katanya aku bisa dibayar tapi hasilnya kurang memuaskan malu banget guys aku kepikiran terus merasa bersalah berarti kalo kerja dibidang jasa gini rasanya gini ya ada tanggung jawab gede,6
2022-03-29 01:36:41+00:00,pinkblush092398,org bereaksi beda mbamemang salah dia kritik spt menghina gtcuman ya itu jg biasa kan ditemuin di real lifecontoh ky org yg marah complain isi ngehina soal produk atau jasa org lain yg kurang memuaskan dll in my opinion,6
2022-02-24 04:17:04+00:00,beamessages,beyb suka kepikiran ga sih kl ada c yg abis pake jasa kita trus beberapa menit kemudian dia cari jasa yg sama tp ga dateng ke kita lagi kayak apa pelayanan kita kurang memuaskan atau gimana,6
2022-01-20 10:19:13+00:00,beamessages,beyb mending isidapet testi jujur atau ga isi testi sama sekali konteksnya kalau hasil barangjasa kurang memuaskan,6
2022-03-20 00:49:51+00:00,ainnnaaa,jasa tukang pangkas rambut sama jasa tukang fotocopy dan penjilidan nih jasa jasa yang sebenarnya lumayan sering bikin kesel plus sedih kecewa sih  hasilnya sering kurang memuaskan mau protes ga bisa,6
2022-03-18 11:32:21+00:00,flamierngyu,kenapa sih kl kirim paket ga sesuai alamat penerima kurang jelas apa ini udh kedua kalinya saya pake jasa sicepat dan berakhir tidak memuaskan,6
2022-04-22 18:00:02+00:00,Ditanyadia,misal di kemudian hari naudzubillah nih jasa pengiriman collabssebenarnya bukan krna lain²tapi pihak kurir nya sendiri yg emng pelayanannya kurang memuaskan lama dan banyak bgt komplainan bhkan dagangan aku juga pernah hilang cepet perbaiki deh drpda smakin banyak yg kecewa,6
2022-07-26 00:42:42+00:00,kerikilll_,"susahnya nyari jasa pihak ke  gitu ya emang sering kurang memuaskan wkwk

eh tp gua sendiri jg bisnis modelnya kayak jd pihak ke  mungkin mereka jg merasakan hal yg sama",6
2022-07-15 14:16:35+00:00,tamsyur_,"kapog banget sih pake jasa mua ituu pelayanannya kurang memuaskandateng aja telatmandu acara aja minus
foto hasil nikahan aja gak kecetak semua
ternyata oh ternyata beda fotografer cuyanjir bangetfoto yg acara malem gak ada",6
2022-07-10 20:08:43+00:00,tropicaldough_,semisal nih abis belanja di ecommerce atau abis pesen makanan atau pakai jasa ojek online pelayanannya kurang memuaskan menurut kalian baiknya gimana,6
2022-07-26 16:21:42+00:00,namastee_,emg semua udh ada marketnya hasil kerja dan effort yg udh kita lakuin itu berharga seberharga feedback dari klien kalau pada akhirnya karya kita ga di upload karena hasilnya kurang memuaskan terus ngapain penyedia jasa nawarin revisi untuk membentuk kembali kepercayaan klien,6
2022-08-12 05:14:51+00:00,bloswears42,happy birthday  yang selalu konsisten dalam menyediakan kebutuhan liburan para customer buat kalian yang mau liburan ayo pakai jasa  aja di jamin memuaskan mana sekarang ada tiketgratiskonserraisa kurang baik apa lagi cobaaa,6
2022-08-10 05:53:27+00:00,marimasjambuu,da kalo pake jasa abe mah kurang memuaskan kandidatnya kalo kata att ujungnya sakit hati,6
2022-10-25 02:02:04+00:00,cordovareborn,"ajaran tentang tata cara kepemimpinan dalam islam dikatai 'fuck' sama orang yang sebelumnya terkonfirmasi suka dengan yang begituan amp selalu bayarannya kurang memuaskan pada penyedia jasa tersebut cc bang hera yg uda di fake
istanasarangkepalsuan",6
2022-08-24 00:16:01+00:00,skydalune,jasa psikolog online terjangkau tapi worth it dimana ya aku pakai alodok sama halodoc kurang memuaskan banget,6
2022-12-08 14:13:17+00:00,hwaatchim,halo terima kasih sudah memakai jasa tyas dan berkenan mengisi ini ya  ya allah santai aja kak aku gapapa kok  mohon maaf ya kak untuk service semalam yang mungkin kurang memuaskan  semoga lain waktu bisa balik pake jasaku lagi ya terima kasih sudah percaya sama aku,6
2022-11-23 00:26:36+00:00,ibaybuuy,tolong bantu min perihal pengiriman barangnya oleh jasa kirim  kurang memuaskan saya beli barang exhaust fan udh seminggu lebih ga kunjung datang,6
2022-11-03 05:11:49+00:00,mahendra_putra,"""jika sudah tahu layanan kami kurang berkesantidak memuaskan bisa gunakan jasa lainnya"" apakah statement ini pantas keluar apakah kalian menunggu konsumen tidak lagi memberikan kepercayaan pada layanan kalian",6
2022-05-30 03:47:46+00:00,SouriSely,"terimakasih kepada semua customer selia yang sudah mempercayakan jasa nya selia selama ngeba maaf sebesarbesarnya jika pelayanan selia yang kurang memuaskan dan pengerjaan yang ngaret 

see you lt",6
2022-05-21 12:45:52+00:00,ciffoin,jasa jokinya kayaknya kemurahan kasian kakaknya ntar capek tapi pendapatannya kurang memuaskan  saranku mungkin agak naikin dikit,6
2022-07-26 16:21:42+00:00,namastee_,emg semua udh ada marketnya hasil kerja dan effort yg udh kita lakuin itu berharga seberharga feedback dari klien kalau pada akhirnya karya kita ga di upload karena hasilnya kurang memuaskan terus ngapain penyedia jasa nawarin revisi untuk membentuk kembali kepercayaan klien,6
2022-07-26 04:29:03+00:00,jpnncom,hr memesan wanita penyedia jasa pijat lewat aplikasi michat layanan yang diberikan af dianggap kurang memuaskan pijat,6
2022-07-26 00:42:42+00:00,kerikilll_,"susahnya nyari jasa pihak ke  gitu ya emang sering kurang memuaskan wkwk

eh tp gua sendiri jg bisnis modelnya kayak jd pihak ke  mungkin mereka jg merasakan hal yg sama",6
2022-07-15 14:16:35+00:00,tamsyur_,"kapog banget sih pake jasa mua ituu pelayanannya kurang memuaskandateng aja telatmandu acara aja minus
foto hasil nikahan aja gak kecetak semua
ternyata oh ternyata beda fotografer cuyanjir bangetfoto yg acara malem gak ada",6
2022-07-10 20:08:43+00:00,tropicaldough_,semisal nih abis belanja di ecommerce atau abis pesen makanan atau pakai jasa ojek online pelayanannya kurang memuaskan menurut kalian baiknya gimana,6
2022-03-20 00:49:51+00:00,ainnnaaa,jasa tukang pangkas rambut sama jasa tukang fotocopy dan penjilidan nih jasa jasa yang sebenarnya lumayan sering bikin kesel plus sedih kecewa sih  hasilnya sering kurang memuaskan mau protes ga bisa,6
2022-03-18 11:32:21+00:00,flamierngyu,kenapa sih kl kirim paket ga sesuai alamat penerima kurang jelas apa ini udh kedua kalinya saya pake jasa sicepat dan berakhir tidak memuaskan,6
2022-03-05 10:12:51+00:00,Storyjowopride,"terima jasa bikin dedek bayi secara gratis sesuai riquest mau ganteng cantik lucu imut gudluking
jika hasil kurang memuaskan dapat di coba kembali terimakasih",6
2022-02-24 04:17:04+00:00,beamessages,beyb suka kepikiran ga sih kl ada c yg abis pake jasa kita trus beberapa menit kemudian dia cari jasa yg sama tp ga dateng ke kita lagi kayak apa pelayanan kita kurang memuaskan atau gimana,6
2022-01-20 10:19:13+00:00,beamessages,beyb mending isidapet testi jujur atau ga isi testi sama sekali konteksnya kalau hasil barangjasa kurang memuaskan,6
2022-12-08 14:13:17+00:00,hwaatchim,halo terima kasih sudah memakai jasa tyas dan berkenan mengisi ini ya  ya allah santai aja kak aku gapapa kok  mohon maaf ya kak untuk service semalam yang mungkin kurang memuaskan  semoga lain waktu bisa balik pake jasaku lagi ya terima kasih sudah percaya sama aku,6
2022-11-23 00:26:36+00:00,ibaybuuy,tolong bantu min perihal pengiriman barangnya oleh jasa kirim  kurang memuaskan saya beli barang exhaust fan udh seminggu lebih ga kunjung datang,6
2022-12-05 10:04:20+00:00,confyuz,maybe mereka tuh nerapin semacam invest jangka pjang org dulu kaya beli tanah beli properti inituh pemikiran org dulu mulainya karena invest tanah gapernah rugi adanya malah harga tanah tuh naik trus apalagi kalo ada rencana pembangunan di sekitarnya dan bakalan strategis cmiiw,7
2022-11-06 08:20:07+00:00,edisenna,barangkali ada properti yang akan dijual di kawasan haltestasiun itulah nilai jual sebenernya yang ingin dinikmati oleh developer kelas kakap dan alihalih pemerintah hanya sebagai pelaksana tugas tidak peduli negara rugi yang penting jualan properti laku,7
2022-08-29 02:56:37+00:00,Yezz007,"lah emangnya investasi harus naik terus apa nilainya yg masih berpikiran gitu seharusnya jgn invest dulu

toh nanti penimbun gak kuat rugi harga turun juga harga normal lagi invest aman lagi

ekonomi pandemi invest properti termasuk high risk low return mungkin",7
2022-08-29 02:39:26+00:00,oddlyscorpio,"investasi properti terbaik sejauh ini tuh kosankontrakan minggu lalu bru aja ngelakuin apartemen yg harga pasaran jualnya udah anjlok bgt jauh dibawah harga beli  dijual rugi ga dijual jg rugi karna sering kosong dan hrus bayar ipl terus
meanwhile iklan kosan n kontrakan",7
2022-08-29 00:27:34+00:00,AhmadGozali,"karena ada sebagian orang yang rugi berinvestasi di properti bukan berarti investasi properti itu jelek

dan karena ada sebagian orang yang untung berinvestasi di properri bukan berarti investasi properti itu bagus

bagusjelek investasi itu tergantung banyak faktor",7
2022-08-26 06:02:00+00:00,Kookieyash1,"yukk yang mau coba investasi di properti bisa coba investasi di hquarters tempatnya strategis banget di pusat kota bandung dijamin ga rugi dehhh
sohopertamadibandung",7
2022-08-26 06:01:28+00:00,DwiAnita1686,"investasi yang paling menguntungkan ya investasi properti jangan asal pilih yang  nguntungin ya beli apartemen hquarters bandung yang ada di jl asia afrika dijamin g bakalan rugi deh
sohopertamadibandung
investasi di hquarters",7
2022-08-26 06:01:15+00:00,sfxns_,"kalo ada duid mending beli unit di hquaters sih bisa jadi investasi properti juga tempatnya juga instagramable bangettt ga rugi pokoknya
sohopertamadibandung
investasi di hquarters",7
2022-08-26 06:01:05+00:00,uligemblung,"kalau mau investasi emang paling bener ya investasi propertiapalagi kalau investasi nya di kotakota besar bandung misalnya dijamin deh gabakal rugi
sohopertamadibandung
investasi di hquarters",7
2022-08-26 06:01:00+00:00,anangino2,"sekarang banyak cara buat investasi salah satu nya investasi bidang properti yang ga mungkin rugi buat jangka panjang buat temen di bandung  yukkk kini sudah ada apartemen lokasi strategis loh sohopertamadibandung
investasi di hquarters",7
2022-08-26 06:01:00+00:00,qweenzw,"investasi properti menjanjikan banget rugi nih kalo milenial ngga pada ikutan apalagi investasi properti di sohopertamadibandung
investasi di hquarters top banget nih",7
2022-07-16 19:10:14+00:00,ASasmitho,lbh bagus invetasi tanah terus di bangun properti di mulai dr bikin rmh kavlingdan ruko sistem bs jual beli atau seewaini investasi yg gk ada mati dan gk ada dampaak rugi nyakl bs cari tanah yg dataran tinggi bebas banjir lbh menguntung kan lgjgn beli tnh yg bekas rawa,7
2022-06-19 19:53:05+00:00,anantaathtt,debt free is a freedom of life dude ya seharusnya kalo mau beli properti diliat dulu sij prospek itu properti kedepannya gimana kalo mau dijual lagi kalo asal beli karna tergiur gengsi atau iming marketing ya jangan nyesel kalo ujungnya rugi,7
2022-05-08 03:37:31+00:00,Outstandjing,"penimbun properti sangat sulit utk ada dalam posisi rugi karena nkrl gak punya instrumen utk mengganjar perilaku ini 

kenapa susah rugi soalnya dulu mereka belinya murah dan kembali ke poin awal penimbunan properti kebanyakan berupa sawah ladang masih menghasilkan duit",7
2022-04-23 06:46:11+00:00,ripensoul_V,"mungkin anak itu memang belum pernah terluka parah atau mengalami kerugian properti yang serius dalam misinya sehingga ia tidak mengetahui soal sistem ganti rugi yang diusulkan chrome akhir tahun lalu 

""wow seorang sniper keren sekali lalu kau mendaftar ke sindikat ini",7
2022-03-23 21:43:47+00:00,Buyung_Isjoyo,halu dan ngawur imak warga yg lahanny masuk batas ikn bakal dpt ganti rugi berupa properti dan uang kok dan sebagian besar jg setuju relokasi,7
2022-03-23 21:40:35+00:00,Buyung_Isjoyo,kalo baca lengkap berita di media mainstream mayoritas warga yg lahannya kena patok ikn setuju relokasi mrk akan mendapat ganti rugi berupa properti dan uang pengganti,7
2022-03-22 10:40:20+00:00,tama_arivta,properti dan tanah tetep investment yg lebih baik dari apapun  taun blm tentu crypto masih ada teknologi terus berkembang dan berubah mengikuti zaman properti dan tanah sudah terbukti selama beberapa dekade sebagai investasi yg tidak membuat rugi,7
2022-03-15 06:02:04+00:00,Gatherich,"uang bisa dateng dari aset yg menghasilkan kayak properti bisnis saham dll tapi ga semua aset itu bisa ""profitable"" that's why kamu diawal perlu belajar dan menambah wawasan tentang aset yg mau kamu beli biar ga ketipu dan rugi",7
2022-03-20 15:00:51+00:00,SantayanaAstra,"bank itu bisnis bisnis berkait untungrugi salah satu aspek yg jadi perhatian bisnismen adalah return on investment roi semakin cepat modal kembali peluang untung makin besar

lha kalau invest di sektor properti di suatu daerah yg belum jelas kepastiannya apa gak sia²",7
2022-03-02 06:58:56+00:00,genearoha,jgn dipedulin kaselama ada uang ya beli aja semakin lama harga properti bakal naik ga ditempatin juga ga rugi krn bisa investasi jangka panjang dikontrakin dijual klo ada yg mau,7
2022-03-02 01:40:00+00:00,officialnova_id,anti rugi karena rumah atau kendaraan rusak dengan punya asuransi properti,7
2022-02-23 12:40:19+00:00,aaarnoeyh,beli tanah juga ga rugi kok kalo ada rezeki lebih bisa dibangun lagi ataupun dijadiin kost an invest properti meskipun didalem gang bisa untung dikemudian hari jadi gpp banget buat mulai nyicil tanah tapi tetep buat hitungan fix supaya bisa imbang pengeluarancicilan,7
2022-02-21 02:44:41+00:00,ikigaisc,gimana coba cara nabung beli rumah m tapi pendapatan juga segitu aja harga rumah ma tanah doang yg ningkat gaji engga terus boomers pada ngejadiin itu investasi semua hadeh investasi bodong lah gue doain bubble investasi properti cepetan pecah terus yang nimbun rugi,7
2022-02-20 11:15:04+00:00,jasminemusk_,dlu diceritain salah satu pegawai beliau tiap mutasi beli rumah lagi trus rumah yg lama dijual kata beliau ga pernah rugi krna harga properti ttp naik terus,7
2022-02-17 21:54:58+00:00,candrakumala26,saham blue chip penyertaan lgsg properti boleh lah dibilang liquid walopun pada saat dijual posisi rugi minimal masih balik modal tapi kalau obligasi ratingnya ga bagus sangat susah terjualnya semoga yg ini bagus,7
2022-02-12 03:04:49+00:00,christo_ristian,karena boomer sukanya investasi properti dapet cuan dari harga yg dinaikkan propertinya juga mau gak mau mempersuasi orang buat beli rumah utk diinvestasikan klo gak mungkin rugi selama boomer terus investasi rumah ya makin susah cuan gak bisa dibawa mati juga,7
2022-01-27 00:22:20+00:00,livingnearby,paham sih properti itu investasi yang tidak akan rugi tapi aku menganggap hunian itu sebagai hak asasi bukan investasi kasihan juga buat orangorang yang belum punya rumah kalau semua orang yang punya duit beli rumah hanya buat investasi demikian juga dengan spekulasi tanah,7
2022-01-18 09:03:09+00:00,nogoshop,uang mengubah pertemanan menjadi hutang mending beliin rumah di semarang bang investasi properti gak pernah rugi kalau mau beli gundam juga bisa,7
2022-01-16 16:06:44+00:00,nogoshop,jual rumah semarang lagi bu buat nutup kali ada temen or sodara butuh bisa tolong bantu info yang makelarin juga ada fee shm  juta all in sampe balik nama lokasi sejuk kota semarang gunung pati yang mau survey monggo kata orang investasi properti gak bakal rugi,7
2022-01-16 15:48:20+00:00,nogoshop,"hi hi hi aku mau jual rumah di area kota semarang mohon bantuan temen kalo ada yang butuh yang nge deal in juga bisa q kasi fee ya lagi bu foto lain cek replies ya

spesifikasi dan harga cek di replies yuk kalo kata orang properti itu investasi yang ga mungkin rugi",7
2022-01-16 15:48:20+00:00,nogoshop,"hi hi hi aku mau jual rumah di area kota semarang mohon bantuan temen kalo ada yang butuh yang nge deal in juga bisa q kasi fee ya lagi bu foto lain cek replies ya

spesifikasi dan harga cek di replies yuk kalo kata orang properti itu investasi yang ga mungkin rugi",7
2022-12-12 00:34:09+00:00,asmurcom,"pm kalo perlu asuransi properti biaya renovasi mahal banget cuy kan ga lucu kalo cicilan belum kelar terus rumah ezthtc itu hancur kena gempa nanti mau tidur dimana minta ganti rugi sama siapa

numpang ngiklan",8
2022-11-26 06:11:36+00:00,Zonikh_,selisih bayar itu yg dibilang orang bpk kerugian negara mas kalo jual beli properti mau rugi gak misal sekarang beli tanah  harga rp m taun depan dijual lagi dengan harga rp  m padahal njop udh naik yakin mau,8
2022-11-06 08:20:07+00:00,edisenna,barangkali ada properti yang akan dijual di kawasan haltestasiun itulah nilai jual sebenernya yang ingin dinikmati oleh developer kelas kakap dan alihalih pemerintah hanya sebagai pelaksana tugas tidak peduli negara rugi yang penting jualan properti laku,8
2022-10-26 23:34:43+00:00,eren_tristan,menurut saya kalau properti jual sama dengan harga beli itu juga rugi meskipun masih nyicil ya,8
2022-10-23 22:57:56+00:00,Illicit_Ivy,selain itu properti bukan aset yg liquid butuh bertahun utk kejual klo dalam  tahun kita mau jual belum tentu daerah tersebut masih hot klo udah kegeser pusat keramaiannya ya rugi bandar,8
2022-10-14 04:16:27+00:00,IDNugrahani,banyak kasus yg malah rugi sih ini apalagi perkiraan properti mau anjlok,8
2022-10-13 16:45:52+00:00,dvoyoung,jujur orang makin ke sini makin gk tau diri udh parkir di halaman orang gk bilang berisik juga lagi belum lagi merusak properti orang sampe rugi jutaan benci banget sama sama orang gk tau diri,8
2022-09-27 08:59:35+00:00,DiaryDumbTrader,ihsg hari ini ga ada harga saham yang ara bandar iseng jadikan satu sebagai juara satu  sektor properti ekuitas ga banyak lapkeu rugi melulu selama  kuarter  return roa roe jelek negatif ak buang barang dr tgl  sd  sept eh kmren dibeli lg di harga bawah,8
2022-09-12 12:02:28+00:00,uvip1004,ya rugi bandar dong nder dia g ikutan nikmatin tp namanya yg keseret kasus penggelapan dana buat semua properti itu,8
2022-09-08 04:39:22+00:00,AqByu,dasar dr omongan sprti itu saat itu salah  kluarga cendan beli properti rakyat di daerahku mereka ganti untung beli mahal bkn ganti rugi utk rakyat fair kau bersikap seburuk apapun orba dimata kau ada kebaikan,8
2022-08-30 05:55:29+00:00,katalogbanten,populer properti penyebab debu menumpuk hingga rugi beli rumah seken infobanten,8
2022-08-29 05:55:15+00:00,27dami_,relate sih sama yang di bilang mba nya harga properti sekarang tu udh bubble dan ga sesuai lagi dengan permintaan serta purchasing power masyarakat makanya banyak properti sekarang kalau dijual susah laku bahkan jual rugi sekalipun,8
2022-08-29 00:48:06+00:00,hasyimmah,"akibat pandemi banyak orang menjual aset propertinya dan celakanya meski sudah  tahun dijual murah jual rugi banyak yang belum menemukan pembeli juga

banyak orang yang sebelum pandemi beli properti lalu ingin jual dan sampai sekarang belum laku ya wajar kan pandemi",8
2022-08-28 11:36:38+00:00,imvibbyy,jadiin rumah sbg invest itu too old aku bisnis di properti beberapa rumah dikontrakin dan kalo yg ngontrak keluar setahun sekali tiap tahun itu pula ada yg direnovdiperbaiki uang  yg masuk ga sesuai dgn uang yg keluar ga rugi sih tp jg ga untung,8
2022-08-28 11:06:04+00:00,kohlri,pernah dnger juga klo invest properti ya kuatkuatan rugi kalau terjadi bubble orang superkaya bisa nahan rugi sampai harga properti naik lagi tapi orang biasa kalau rugi ya udah rugi,8
2022-08-28 09:35:10+00:00,bembeeeeng,kalo invest properti ga naik selama th ya artinya dia belinya dulu kemahalan bangunan memang ada biaya perawatan kalo ga ada pemasukan yah rugi kalo ditinggalin sendiri ya ga akan rugi walaupun biaya terus karena kan bukan bisnis,8
2022-08-28 07:54:43+00:00,OrangeUc1000,sisanya tabung di instrumen lain hidup di ibukota rugi beli properti mending beli di daerah,8
2022-08-28 06:47:19+00:00,sufisijawara,"akibat keserakahan generasi tua dalam menimbun properti alihalih harganya melambung tinggi tapi justru malah menjual rugi 

harusnya dibuat aturan mengenai kepemilikan asset properti kan tidak lucu kalau kita tidak bisa memiliki rumah di tanah air sendiri",8
2022-08-28 06:38:03+00:00,anam_syariff,makanya nyicil properti sekarang di daerah yg udah ramai itu sebenarnya rugi kenaikan harga properti selama periode cicilan lebih rendah dr total beban bunga cicilan kecuali nyicil rumah pertama yg niatnya buat ditinggali dlm jangka waktu lama ketenangan batin jd nilai plus,8
2022-08-28 06:30:02+00:00,nicealieen,moga yang pada invest di properti pada rugi terus dah biar bubble nya pecah sekalian,8
2022-08-28 05:02:43+00:00,ikyimoetskali,tmnnya yg agen properti cm dpt  jt abis dealnya berhasil dia rugi bs puluhan jt pas harga propertinya turun,8
2022-08-28 03:19:53+00:00,bagaz_pratama,ngekos aja sampe agen properti rugi harga gak ngotak harga jual bisa kali lipat dr modal edan,8
2022-08-28 03:05:16+00:00,frizkiramadhani,kalo investasi properti bikin rugi ini kabar baik buat kita harga rumah makin gak masuk akal ya gara orang kaya beli rumah sebagai instrumen investasi,8
2022-08-28 02:47:41+00:00,depadavit,"jadinya ya orang kehilangan daya beli  gaada yang sewabeli  sdgkan biaya maintenance tetap jalan  profit mulai turun  kalau tidak segera dilepas murah bakal makin rugi

menimbun properti bukan investasi jangka panjang tapi memiliki hunian iya",8
2022-08-28 02:19:00+00:00,mrhasanudin,kalau invest apartemen dan properti lainnya bikin rugi justru baik buat masyarakat karena seharusnya properti bukan untuk invest gara dibuat invest makin susah terjangkau kaum menengah kebawah,8
2022-08-12 11:36:03+00:00,permadisatya,ini utopis gak sih soalnya ya kita tau kita tuh multikultur kepastian hukum gak jelas kalau ada masalah paling males deh ujungnya rugi kadang beli properti untuk ditinggali lebih milih kpr ke developer ternama karena kl ada masalah mereka akan ikut bantu,8
2022-08-09 01:53:34+00:00,suakahujan,orang yang punya duit tidak akan beli properti di lokasi yang tidak strategis rumah anda jadinya uang mati kecuali jual rugi,8
2022-08-08 07:05:19+00:00,jhekco,lah iya mas kalo yg baca ga paham management keuangan kan dia bakal tetep beli mobil dulu ga sih penjelasanya kan masih mending beli mobil drpada rumah kalo orang berduit ya silahkan kalo yg ternyata tabunganya itu ga bisa ngelawan kenaikan harga properti ya rugi,8
2022-07-25 04:23:47+00:00,DoyanMaenPS,spek bangunannya gak untuk waktu yg lama bang contoh rumah di tempat saya tinggal setelah  tahun genteng bocor sana sini kusen habis sama rayap hasilnya harus bongkar semua menyisakan lantai sama dinding tp isokey investasi properti gak akan pernah bikin rugi bang,8
2022-07-24 23:54:19+00:00,Zawwaf_,trus ga semua properti tu bermanfaat kalo dimiliki pribadi misal kek jalan dsb kalo kita bikin jalan pake uang sendiri ngrawat pake uang sendiri tapi jalannya dipake rame² sama orang lain ya kita rugi mo dikenain biaya takut gaada yg mau lewat dilema sendiri to akhirnya,8
2022-07-22 14:41:04+00:00,ignatyusradit,yg rugi adalah org yg terakhir ngutang karena klo dia beli properti yg harganya jt nanti bisa jd harganya udah  m atau  m,8
